Bandos d'hide body,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Bandos_d%27hide_body.png?f928c"),True,1,False,False
Bandos chaps,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Bandos_chaps.png?f928c"),True,1,False,False
Bandos bracers,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Bandos_bracers.png?f928c"),True,1,False,False
Bandos d'hide boots,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Bandos_d%27hide_boots.png?f928c"),False,0,False,False
Bandos d'hide shield,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Bandos_d%27hide_shield.png?f928c"),False,0,False,False
Armadyl coif,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Armadyl_coif.png?e56f0"),False,0,False,False
Armadyl d'hide body,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Armadyl_d%27hide_body.png?e56f0"),True,1,False,False
Armadyl chaps,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Armadyl_chaps.png?e56f0"),False,0,False,False
Armadyl bracers,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Armadyl_bracers.png?e56f0"),False,0,False,False
Armadyl d'hide boots,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Armadyl_d%27hide_boots.png?e56f0"),True,1,False,False
Armadyl d'hide shield,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Armadyl_d%27hide_shield.png?c60fb"),False,0,False,False
Ancient coif,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Ancient_coif.png?0b6b6"),False,0,False,False
Ancient d'hide body,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Ancient_d%27hide_body.png?8d9e1"),False,0,False,False
Ancient chaps,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Ancient_chaps.png?8d9e1"),False,0,False,False
Ancient bracers,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Ancient_bracers.png?15de7"),False,0,False,False
Ancient d'hide boots,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Ancient_d%27hide_boots.png?0b6b6"),False,0,False,False
Ancient d'hide shield,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Ancient_d%27hide_shield.png?8d9e1"),False,0,False,False
Red d'hide body (t),Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Red_d%27hide_body_%28t%29.png?cb76b"),True,1,False,False
Red d'hide chaps (t),Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Red_d%27hide_chaps_%28t%29.png?cb76b"),True,1,False,False
Red d'hide body (g),Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Red_d%27hide_body_%28g%29.png?cb76b"),True,1,False,False
Red d'hide chaps (g),Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Red_d%27hide_chaps_%28g%29.png?cb76b"),True,1,False,False
Blue d'hide body (t),Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Blue_d%27hide_body_%28t%29.png?3b913"),True,2,False,False
Blue d'hide chaps (t),Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Blue_d%27hide_chaps_%28t%29.png?75625"),True,1,False,False
Blue d'hide body (g),Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Blue_d%27hide_body_%28g%29.png?3b913"),True,1,False,False
Blue d'hide chaps (g),Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Blue_d%27hide_chaps_%28g%29.png?75625"),False,0,False,False
Enchanted hat,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Enchanted_hat.png?ef54e"),True,1,False,False
Enchanted top,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Enchanted_top.png?ef54e"),True,2,False,False
Enchanted robe,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Enchanted_robe.png?ef54e"),False,0,False,False
Saradomin stole,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Saradomin_stole.png?462fd"),False,0,False,False
Saradomin crozier,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Saradomin_crozier.png?462fd"),False,0,False,False
Guthix stole,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Guthix_stole.png?98c63"),True,2,False,False
Guthix crozier,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Guthix_crozier.png?98c63"),True,1,False,False
Zamorak stole,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Zamorak_stole.png?8abb8"),False,0,False,False
Zamorak crozier,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Zamorak_crozier.png?37c64"),False,0,False,False
Zombie head,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Zombie_head_%28Treasure_Trails%29.png?8abb8"),False,0,False,False
Cyclops head,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Cyclops_head.png?8d6a6"),False,0,False,False
Pirate's hat,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Pirate%27s_hat.png?64f1b"),True,1,False,False
Red cavalier,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Red_cavalier.png?cb76b"),False,0,False,False
White cavalier,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/White_cavalier.png?db3e5"),False,0,False,False
Navy cavalier,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Navy_cavalier.png?74eb0"),False,0,False,False
Tan cavalier,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Tan_cavalier.png?04f28"),False,0,False,False
Dark cavalier,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Dark_cavalier.png?85335"),False,0,False,False
Black cavalier,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_cavalier.png?356fd"),True,1,False,False
Pith helmet,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Pith_helmet.png?219da"),False,0,False,False
Explorer backpack,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Explorer_backpack.png?b8cf0"),False,0,False,False
Thieving bag,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Thieving_bag.png?04f28"),False,0,False,False
Green dragon mask,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Green_dragon_mask.png?fe558"),True,1,False,False
Blue dragon mask,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Blue_dragon_mask.png?75625"),False,0,False,False
Red dragon mask,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Red_dragon_mask.png?cb76b"),False,0,False,False
Black dragon mask,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_dragon_mask.png?0a33f"),False,0,False,False
Nunchaku,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Nunchaku.png?b81d4"),False,0,False,False
Dual sai,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Dual_sai.png?5eb13"),False,0,False,False
Rune cane,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Rune_cane.png?eec05"),False,0,False,False
Amulet of glory (t4),Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Amulet_of_glory_%28t%29_%28uncharged%29.png?248b4"),False,0,False,False
Magic comp bow,Clues,Hard Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Magic_comp_bow.png?8bd5a"),True,4,False,False
3rd age longsword,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/3rd_age_longsword.png?a4ed9"),False,0,True,True
3rd age wand,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/3rd_age_wand.png?3e370"),False,0,True,True
3rd age cloak,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/3rd_age_cloak.png?6fa46"),False,0,True,True
3rd age bow,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/3rd_age_bow.png?6fa46"),False,0,True,True
3rd age range coif,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/3rd_age_range_coif.png?bfd18"),False,0,True,True
3rd age range top,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/3rd_age_range_top.png?bfd18"),False,0,True,True
3rd age range legs,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/3rd_age_range_legs.png?bfd18"),False,0,True,True
3rd age vambraces,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/3rd_age_vambraces.png?bfd18"),False,0,True,True
3rd age robe top,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/3rd_age_robe_top.png?bfd18"),False,0,True,True
3rd age robe,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/3rd_age_robe.png?bfd18"),False,0,True,True
3rd age mage hat,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/3rd_age_mage_hat.png?a4ed9"),False,0,True,True
3rd age amulet,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/3rd_age_amulet.png?6fa46"),False,0,True,True
3rd age plateskirt,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/3rd_age_plateskirt.png?bfd18"),False,0,True,True
3rd age platelegs,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/3rd_age_platelegs.png?bfd18"),False,0,True,True
3rd age platebody,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/3rd_age_platebody.png?bfd18"),False,0,True,True
3rd age full helmet,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/3rd_age_full_helmet.png?a4ed9"),False,0,True,True
3rd age kiteshield,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/3rd_age_kiteshield.png?a4ed9"),False,0,True,True
Gilded scimitar,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/Gilded_scimitar.png?583e2"),False,0,True,True
Gilded boots,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/Gilded_boots.png?583e2"),False,0,True,True
Gilded platebody,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/Gilded_platebody.png?fe558"),False,0,True,True
Gilded platelegs,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/Gilded_platelegs.png?fe558"),False,0,True,True
Gilded plateskirt,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/Gilded_plateskirt.png?583e2"),True,1,True,True
Gilded full helm,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/Gilded_full_helm.png?fe558"),False,0,True,True
Gilded kiteshield,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/Gilded_kiteshield.png?fe558"),False,0,True,True
Gilded med helm,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/Gilded_med_helm.png?fe558"),False,0,True,True
Gilded chainbody,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/Gilded_chainbody.png?bbd7a"),False,0,True,True
Gilded sq shield,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/Gilded_sq_shield.png?caa5a"),False,0,True,True
Gilded 2h sword,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/Gilded_2h_sword.png?583e2"),False,0,True,True
Gilded spear,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/Gilded_spear.png?583e2"),False,0,True,True
Gilded hasta,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/Gilded_hasta.png?fe558"),False,0,True,True
Gilded coif,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/Gilded_coif.png?caa5a"),False,0,True,True
Gilded d'hide vambraces,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/Gilded_d%27hide_vambraces.png?fe558"),False,0,True,True
Gilded d'hide body,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/Gilded_d%27hide_body.png?fe558"),False,0,True,True
Gilded d'hide chaps,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/Gilded_d%27hide_chaps.png?583e2"),False,0,True,True
Gilded pickaxe,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/Gilded_pickaxe.png?583e2"),False,0,True,True
Gilded axe,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/Gilded_axe.png?19135"),False,0,True,True
Gilded spade,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/Gilded_spade.png?06911"),False,0,True,True
Ring of nature,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/Ring_of_nature.png?4e1b1"),False,0,True,False
Lava dragon mask,Clues,Elite Treasure Trails (Rare),=IMAGE("https://oldschool.runescape.wiki/images/Lava_dragon_mask.png?6592f"),False,0,True,False
Team cape zero,Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Team_cape_zero.png?d511d"),False,0,False,False
Team cape i,Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Team_cape_i.png?d511d"),False,0,False,False
Team cape x,Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Team_cape_x.png?d511d"),False,0,False,False
Cape of skulls,Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Cape_of_skulls.png?3c432"),False,0,False,False
Golden chef's hat,Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Golden_chef%27s_hat.png?923a0"),False,0,False,False
Golden apron,Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Golden_apron.png?923a0"),False,0,False,False
Wooden shield (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Wooden_shield_%28g%29.png?6411c"),False,0,False,False
Black full helm (t),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_full_helm_%28t%29.png?0a33f"),False,0,False,False
Black platebody (t),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_platebody_%28t%29.png?65161"),False,0,False,False
Black platelegs (t),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_platelegs_%28t%29.png?65161"),False,0,False,False
Black plateskirt (t),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_plateskirt_%28t%29.png?65161"),False,0,False,False
Black kiteshield (t),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_kiteshield_%28t%29.png?db3d9"),False,0,False,False
Black full helm (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_full_helm_%28g%29.png?0a33f"),False,0,False,False
Black platebody (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_platebody_%28g%29.png?65161"),False,0,False,False
Black platelegs (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_platelegs_%28g%29.png?65161"),False,0,False,False
Black plateskirt (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_plateskirt_%28g%29.png?65161"),False,0,False,False
Black kiteshield (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_kiteshield_%28g%29.png?0a33f"),False,0,False,False
Black shield (h1),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_shield_%28h1%29.png?1b793"),False,0,False,False
Black shield (h2),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_shield_%28h2%29.png?1b793"),False,0,False,False
Black shield (h3),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_shield_%28h3%29.png?1b793"),False,0,False,False
Black shield (h4),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_shield_%28h4%29.png?19a58"),False,0,False,False
Black shield (h5),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_shield_%28h5%29.png?19a58"),False,0,False,False
Black helm (h1),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_helm_%28h1%29.png?1ba13"),False,0,False,False
Black helm (h2),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_helm_%28h2%29.png?db3d9"),False,0,False,False
Black helm (h3),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_helm_%28h3%29.png?0a33f"),False,0,False,False
Black helm (h4),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_helm_%28h4%29.png?1ba13"),False,0,False,False
Black helm (h5),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_helm_%28h5%29.png?db3d9"),False,0,False,False
Black platebody (h1),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_platebody_%28h1%29.png?65161"),False,0,False,False
Black platebody (h2),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_platebody_%28h2%29.png?65161"),False,0,False,False
Black platebody (h3),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_platebody_%28h3%29.png?65161"),False,0,False,False
Black platebody (h4),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_platebody_%28h4%29.png?65161"),False,0,False,False
Black platebody (h5),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_platebody_%28h5%29.png?65161"),False,0,False,False
Steel full helm (t),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Steel_full_helm_%28t%29.png?c48ed"),True,1,False,False
Steel platebody (t),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Steel_platebody_%28t%29.png?421a5"),False,0,False,False
Steel platelegs (t),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Steel_platelegs_%28t%29.png?0395b"),False,0,False,False
Steel plateskirt (t),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Steel_plateskirt_%28t%29.png?0395b"),False,0,False,False
Steel kiteshield (t),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Steel_kiteshield_%28t%29.png?916bd"),False,0,False,False
Steel full helm (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Steel_full_helm_%28g%29.png?3caa3"),False,0,False,False
Steel platebody (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Steel_platebody_%28g%29.png?421a5"),False,0,False,False
Steel platelegs (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Steel_platelegs_%28g%29.png?0395b"),False,0,False,False
Steel plateskirt (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Steel_plateskirt_%28g%29.png?0395b"),False,0,False,False
Steel kiteshield (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Steel_kiteshield_%28g%29.png?c48ed"),False,0,False,False
Iron platebody (t),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Iron_platebody_%28t%29.png?9e4d4"),False,0,False,False
Iron platelegs (t),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Iron_platelegs_%28t%29.png?d652c"),False,0,False,False
Iron plateskirt (t),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Iron_plateskirt_%28t%29.png?d652c"),False,0,False,False
Iron kiteshield (t),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Iron_kiteshield_%28t%29.png?8b61b"),False,0,False,False
Iron full helm (t),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Iron_full_helm_%28t%29.png?b51d2"),False,0,False,False
Iron platebody (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Iron_platebody_%28g%29.png?9e4d4"),False,0,False,False
Iron platelegs (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Iron_platelegs_%28g%29.png?d652c"),False,0,False,False
Iron plateskirt (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Iron_plateskirt_%28g%29.png?d652c"),False,0,False,False
Iron kiteshield (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Iron_kiteshield_%28g%29.png?8b61b"),False,0,False,False
Iron full helm (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Iron_full_helm_%28g%29.png?b51d2"),False,0,False,False
Bronze platebody (t),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Bronze_platebody_%28t%29.png?c50c3"),False,0,False,False
Bronze platelegs (t),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Bronze_platelegs_%28t%29.png?cd939"),False,0,False,False
Bronze plateskirt (t),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Bronze_plateskirt_%28t%29.png?acf91"),True,1,False,False
Bronze kiteshield (t),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Bronze_kiteshield_%28t%29.png?cd939"),False,0,False,False
Bronze full helm (t),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Bronze_full_helm_%28t%29.png?bd75b"),False,0,False,False
Bronze platebody (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Bronze_platebody_%28g%29.png?fe489"),False,0,False,False
Bronze platelegs (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Bronze_platelegs_%28g%29.png?fe489"),False,0,False,False
Bronze plateskirt (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Bronze_plateskirt_%28g%29.png?fe489"),False,0,False,False
Bronze kiteshield (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Bronze_kiteshield_%28g%29.png?fe489"),False,0,False,False
Bronze full helm (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Bronze_full_helm_%28g%29.png?fe489"),False,0,False,False
Studded body (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Studded_body_%28g%29.png?210aa"),False,0,False,False
Studded chaps (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Studded_chaps_%28g%29.png?e2ce1"),False,0,False,False
Studded body (t),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Studded_body_%28t%29.png?210aa"),False,0,False,False
Studded chaps (t),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Studded_chaps_%28t%29.png?e2ce1"),False,0,False,False
Leather body (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Leather_body_%28g%29.png?6592f"),False,0,False,False
Leather chaps (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Leather_chaps_%28g%29.png?47004"),False,0,False,False
Blue wizard hat (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Blue_wizard_hat_%28g%29.png?04bdb"),False,0,False,False
Blue wizard robe (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Blue_wizard_robe_%28g%29.png?04bdb"),False,0,False,False
Blue skirt (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Blue_skirt_%28g%29.png?4e92f"),False,0,False,False
Blue wizard hat (t),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Blue_wizard_hat_%28t%29.png?04bdb"),False,0,False,False
Blue wizard robe (t),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Blue_wizard_robe_%28t%29.png?04bdb"),False,0,False,False
Blue skirt (t),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Blue_skirt_%28t%29.png?4e92f"),False,0,False,False
Black wizard hat (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_wizard_hat_%28g%29.png?ed9d4"),False,0,False,False
Black wizard robe (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_wizard_robe_%28g%29.png?ed9d4"),False,0,False,False
Black skirt (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_skirt_%28g%29.png?19a58"),False,0,False,False
Black wizard hat (t),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_wizard_hat_%28t%29.png?ed9d4"),False,0,False,False
Black wizard robe (t),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_wizard_robe_%28t%29.png?ed9d4"),False,0,False,False
Black skirt (t),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_skirt_%28t%29.png?19a58"),False,0,False,False
Monk's robe top (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Monk%27s_robe_top_%28g%29.png?8cc7e"),False,0,False,False
Monk's robe (g),Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Monk%27s_robe_%28g%29.png?8bd5a"),False,0,False,False
Saradomin robe top,Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Saradomin_robe_top.png?b8a3f"),False,0,False,False
Saradomin robe legs,Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Saradomin_robe_legs.png?847d4"),False,0,False,False
Guthix robe top,Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Guthix_robe_top.png?98c63"),False,0,False,False
Guthix robe legs,Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Guthix_robe_legs.png?d316a"),False,0,False,False
Zamorak robe top,Clues,Easy Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Zamorak_robe_top.png?8abb8"),True,1,False,False
